Num_Of_Room,Area,Age,Apt_Floor,Credit_Eli,Items,Num_of_Bath,Floor_basement,Floor_first floor,Floor_interstage,Floor_top floor,Heat_type_Kombi,Heat_type_Merkezi,Heat_type_Merkezi (Pay Ölçer),Usage_Boş,Usage_Kiracılı,Usage_Mülk Sahibi,Price
4,140.0,13,4,1,0,1,0,0,1,0,1,0,0,1,0,0,2700000
4,128.0,35,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1555000
4,145.0,10,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1870000
4,105.0,24,3,1,0,1,0,1,0,0,0,1,0,0,0,1,1450000
4,125.0,22,4,1,0,2,0,0,1,0,1,0,0,0,1,0,980000
4,105.0,20,3,1,0,1,1,0,0,0,1,0,0,0,1,0,850000
4,125.0,15,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1250000
4,85.0,35,2,1,0,1,0,0,1,0,0,1,0,1,0,0,3150000
5,220.0,2,13,1,0,2,0,0,1,0,0,0,1,1,0,0,4190000
5,180.0,6,3,1,0,2,0,0,0,1,1,0,0,0,1,0,4200000
4,125.0,30,3,1,0,1,0,0,0,1,1,0,0,0,1,0,1295000
4,130.0,35,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1385000
4,145.0,23,2,1,0,1,0,0,1,0,1,0,0,1,0,0,2050000
4,145.0,11,4,0,0,2,0,1,0,0,1,0,0,0,1,0,1600000
4,145.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1399000
4,130.0,30,2,1,0,1,0,0,1,0,1,0,0,1,0,0,2599000
5,165.0,8,2,1,0,1,0,0,0,1,1,0,0,0,0,1,1600000
3,85.0,23,4,1,0,1,0,0,1,0,0,1,0,0,0,1,1650000
3,90.0,40,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1125000
4,140.0,25,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2100000
4,165.0,17,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1500000
4,145.0,13,6,1,0,1,0,0,1,0,1,0,0,0,1,0,2750000
6,220.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1980000
4,110.0,26,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2275000
4,125.0,20,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1600000
3,110.0,2,4,1,0,2,0,0,1,0,1,0,0,0,1,0,4100000
2,65.0,3,16,0,0,1,0,0,1,0,0,0,1,0,1,0,2100000
4,135.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1950000
4,130.0,11,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1549000
4,145.0,15,4,1,0,1,0,0,1,0,1,0,0,0,0,1,3150000
4,115.0,16,4,1,0,1,0,1,0,0,1,0,0,0,0,1,1290000
4,110.0,35,3,1,0,1,0,0,0,1,1,0,0,0,1,0,1550000
4,165.0,5,6,1,0,1,0,0,1,0,1,0,0,0,1,0,2650000
4,145.0,4,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1385000
3,110.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1050000
4,100.0,23,5,1,0,1,0,1,0,0,1,0,0,0,0,1,1200000
5,180.0,18,2,1,0,1,0,0,1,0,1,0,0,1,0,0,3500000
2,60.0,15,30,1,1,1,0,0,1,0,0,1,0,0,1,0,2100000
4,115.0,35,3,1,0,1,0,1,0,0,0,1,0,1,0,0,2250000
6,220.0,14,5,1,0,3,0,0,1,0,0,0,1,1,0,0,7000000
4,130.0,21,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1350000
4,135.0,13,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2200000
4,105.0,10,4,1,0,1,0,1,0,0,1,0,0,0,0,1,930000
4,135.0,25,5,1,0,1,0,0,1,0,1,0,0,1,0,0,985000
4,115.0,17,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1625000
4,125.0,30,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1395000
4,130.0,26,4,0,0,1,0,0,1,0,0,0,1,1,0,0,3100000
3,95.0,6,3,1,0,1,1,0,0,0,1,0,0,1,0,0,985000
3,120.0,35,7,1,0,1,0,0,1,0,0,1,0,0,0,1,3950000
4,130.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1189000
4,130.0,8,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1500000
7,270.0,15,7,1,0,3,0,0,0,1,1,0,0,0,0,1,2900000
4,115.0,15,7,1,0,1,0,0,1,0,1,0,0,0,1,0,1400000
4,130.0,20,4,1,0,2,0,0,1,0,1,0,0,1,0,0,1240000
6,270.0,23,3,1,0,2,0,0,0,1,1,0,0,1,0,0,2950000
3,80.0,30,5,1,0,1,0,1,0,0,1,0,0,1,0,0,435000
4,145.0,28,14,1,0,1,0,0,1,0,0,1,0,1,0,0,2100000
4,110.0,22,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1500000
4,120.0,26,12,1,0,1,0,0,1,0,0,1,0,0,1,0,3800000
4,125.0,18,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1300000
3,80.0,16,5,1,1,1,1,0,0,0,1,0,0,0,1,0,995000
4,120.0,25,3,1,0,1,1,0,0,0,1,0,0,0,0,1,1090000
7,325.0,15,4,1,0,3,0,0,0,1,1,0,0,1,0,0,4500000
3,100.0,15,3,1,0,1,0,1,0,0,1,0,0,1,0,0,795000
3,110.0,20,2,1,1,1,0,1,0,0,1,0,0,0,1,0,1689000
5,180.0,8,6,1,0,2,0,0,1,0,1,0,0,1,0,0,1875000
4,130.0,10,4,1,0,1,1,0,0,0,1,0,0,1,0,0,989000
4,110.0,35,4,1,0,1,0,0,1,0,1,0,0,0,1,0,3500000
5,165.0,18,13,1,0,1,0,0,1,0,0,1,0,0,1,0,3250000
4,180.0,20,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1129000
4,135.0,35,3,1,0,1,0,0,1,0,0,1,0,0,0,1,3850000
4,120.0,25,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1800000
4,125.0,25,2,1,0,1,0,0,1,0,1,0,0,0,0,1,2000000
4,110.0,18,2,1,0,1,1,0,0,0,1,0,0,1,0,0,1235000
4,100.0,14,3,1,0,2,0,1,0,0,1,0,0,1,0,0,1175000
4,150.0,4,15,1,0,2,0,0,1,0,1,0,0,0,0,1,1579000
4,130.0,27,4,1,0,1,0,0,1,0,1,0,0,1,0,0,2570000
4,135.0,5,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1599000
4,130.0,8,5,1,0,1,1,0,0,0,1,0,0,0,0,1,1149000
3,115.0,6,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1049000
5,240.0,2,22,1,0,1,0,0,1,0,1,0,0,1,0,0,3199000
8,260.0,5,14,1,0,3,0,0,1,0,0,0,1,1,0,0,4300000
4,145.0,4,5,1,0,1,0,1,0,0,1,0,0,0,0,1,1169000
4,165.0,8,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2700000
4,130.0,20,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1489000
4,120.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1850000
5,190.0,2,3,1,0,1,0,0,1,0,1,0,0,1,0,0,3950000
6,280.0,25,4,1,0,2,0,0,1,0,1,0,0,0,1,0,2080000
4,125.0,16,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1389000
4,125.0,23,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1185000
7,350.0,6,4,1,0,4,0,0,1,0,1,0,0,0,0,1,2450000
6,365.0,1,10,1,0,4,0,0,1,0,1,0,0,1,0,0,4250000
4,145.0,15,9,1,0,2,0,0,1,0,1,0,0,0,0,1,2380000
4,125.0,22,4,1,0,1,0,1,0,0,1,0,0,0,0,1,1220000
3,105.0,20,4,1,0,1,0,1,0,0,1,0,0,1,0,0,739000
4,120.0,5,3,1,0,1,1,0,0,0,1,0,0,0,0,1,1100000
4,115.0,25,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1360000
5,155.0,8,12,1,0,2,0,0,1,0,1,0,0,1,0,0,2350000
6,270.0,8,3,1,0,2,0,0,1,0,1,0,0,0,1,0,3780000
4,135.0,3,10,1,0,1,0,0,1,0,1,0,0,1,0,0,2500000
5,200.0,12,4,1,0,6,0,0,1,0,1,0,0,0,0,1,2299000
4,150.0,14,3,1,0,2,0,0,1,0,1,0,0,0,1,0,1629000
4,140.0,2,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1500000
5,130.0,20,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1350000
3,110.0,15,3,1,0,1,0,0,1,0,1,0,0,0,0,1,975000
4,140.0,8,5,1,0,1,0,0,1,0,1,0,0,1,0,0,1849000
5,170.0,10,9,1,0,2,0,0,0,1,0,0,1,0,0,1,2925000
4,160.0,1,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1650000
4,115.0,16,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1389000
4,125.0,15,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1380000
3,95.0,25,3,1,0,1,1,0,0,0,1,0,0,1,0,0,955000
4,133.0,2,6,1,1,1,0,0,1,0,0,0,1,0,0,1,2250000
4,130.0,27,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2650000
5,170.0,5,4,1,0,1,0,0,1,0,1,0,0,0,0,1,2100000
4,170.0,7,11,1,0,2,0,0,1,0,1,0,0,0,0,1,3950000
4,130.0,13,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1245000
4,140.0,6,4,1,0,2,0,0,1,0,1,0,0,0,0,1,2500000
4,125.0,21,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1280000
5,185.0,8,3,1,0,2,0,0,0,1,1,0,0,0,1,0,2500000
4,125.0,21,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1049000
4,120.0,20,4,1,1,1,0,0,1,0,1,0,0,1,0,0,939000
5,330.0,11,8,1,0,2,0,0,1,0,0,0,1,0,0,1,9500000
4,120.0,25,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1295000
4,120.0,25,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1295000
3,100.0,30,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1490000
4,130.0,18,4,1,0,1,0,0,1,0,1,0,0,0,0,1,3550000
4,130.0,25,8,1,0,1,0,0,1,0,1,0,0,1,0,0,2450000
5,160.0,25,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2850000
5,190.0,12,10,1,0,2,0,1,0,0,1,0,0,0,0,1,3290000
4,130.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1195000
5,175.0,8,5,1,1,1,0,0,0,1,1,0,0,0,0,1,2350000
4,135.0,14,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1789000
4,115.0,15,9,1,0,1,0,0,1,0,1,0,0,1,0,0,2190000
5,175.0,35,4,1,0,1,0,0,1,0,0,1,0,1,0,0,4050000
4,110.0,42,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1480000
4,125.0,20,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1399000
4,130.0,1,4,1,0,2,0,0,1,0,1,0,0,0,1,0,1850000
4,120.0,1,3,0,0,2,1,0,0,0,1,0,0,1,0,0,1860000
5,150.0,20,3,1,0,3,0,0,1,0,1,0,0,1,0,0,1980000
4,145.0,3,4,1,1,1,0,0,1,0,1,0,0,0,1,0,1649000
5,160.0,20,4,1,0,2,0,0,1,0,1,0,0,1,0,0,3300000
4,145.0,28,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2890000
6,240.0,10,4,1,0,2,0,0,1,0,1,0,0,1,0,0,2950000
4,145.0,4,4,1,0,2,0,0,1,0,1,0,0,0,1,0,2435000
4,145.0,2,10,1,0,2,0,0,1,0,1,0,0,1,0,0,1300000
4,120.0,20,3,1,0,1,0,1,0,0,1,0,0,0,1,0,920000
3,95.0,16,3,1,0,1,0,1,0,0,1,0,0,1,0,0,890000
4,120.0,1,3,1,0,2,1,0,0,0,1,0,0,1,0,0,2000000
4,125.0,30,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2800000
4,110.0,30,10,1,0,1,0,0,1,0,0,1,0,0,1,0,2090000
4,130.0,5,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1529000
4,115.0,25,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1600000
2,60.0,6,9,1,0,1,0,0,1,0,0,0,1,0,1,0,1800000
3,136.0,7,14,1,0,2,0,0,1,0,0,0,1,1,0,0,4830000
5,220.0,31,12,1,0,1,0,0,1,0,0,1,0,1,0,0,4450000
3,85.0,40,4,0,0,1,0,0,1,0,1,0,0,0,1,0,1600000
4,140.0,25,12,1,0,1,0,0,1,0,1,0,0,0,0,1,2950000
4,110.0,35,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1400000
4,125.0,30,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1395000
4,100.0,30,3,1,0,1,1,0,0,0,1,0,0,0,0,1,1600000
6,400.0,25,4,1,0,2,0,0,1,0,0,1,0,1,0,0,18750000
4,125.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1875000
4,178.0,5,12,0,0,2,0,0,1,0,0,0,1,0,1,0,3600000
5,200.0,14,14,1,0,2,0,0,0,1,1,0,0,0,0,1,4100000
3,110.0,20,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1850000
4,115.0,25,5,1,0,1,0,0,1,0,1,0,0,1,0,0,1840000
3,125.0,6,4,1,0,1,0,0,0,1,1,0,0,0,1,0,4500000
4,120.0,35,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1100000
4,120.0,35,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2150000
4,120.0,25,6,1,0,1,0,0,1,0,1,0,0,1,0,0,1000000
4,120.0,25,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2000000
3,110.0,45,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1800000
4,145.0,4,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1670000
4,110.0,25,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1645000
4,160.0,12,10,1,0,1,0,0,1,0,1,0,0,0,1,0,2600000
3,100.0,20,8,1,0,1,0,0,1,0,0,1,0,0,1,0,1900000
5,200.0,6,17,1,0,2,0,0,1,0,0,0,1,0,0,1,3900000
4,100.0,27,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1300000
4,125.0,11,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1249000
4,130.0,26,2,1,0,1,0,0,1,0,1,0,0,0,1,0,1370000
4,135.0,7,10,1,0,2,0,0,1,0,1,0,0,0,0,1,1510000
4,100.0,35,3,1,0,1,0,1,0,0,1,0,0,1,0,0,980000
4,115.0,25,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1700000
5,160.0,10,4,1,0,2,0,0,0,1,1,0,0,0,1,0,3950000
4,130.0,30,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1359000
4,140.0,50,4,1,0,1,0,0,1,0,0,1,0,1,0,0,2950000
4,145.0,40,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1850000
6,280.0,22,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2500000
4,110.0,1,3,0,0,2,0,0,1,0,1,0,0,0,1,0,3280000
4,120.0,30,2,1,0,1,0,0,1,0,1,0,0,0,0,1,1490000
3,90.0,25,3,1,0,1,1,0,0,0,1,0,0,0,1,0,770000
3,59.0,6,17,1,0,1,0,0,1,0,0,0,1,0,1,0,2600000
4,167.0,11,13,1,0,2,0,1,0,0,0,0,1,0,0,1,1550000
4,115.0,35,9,1,0,1,0,0,1,0,1,0,0,0,1,0,2600000
4,110.0,35,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1375000
4,125.0,30,9,1,0,1,0,0,1,0,1,0,0,0,0,1,1900000
5,180.0,5,15,1,0,1,0,0,1,0,0,0,1,0,1,0,3630000
4,165.0,16,4,1,0,2,0,1,0,0,1,0,0,0,0,1,4150000
4,125.0,10,13,1,0,1,0,0,1,0,0,1,0,0,1,0,1850000
4,125.0,18,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1350000
2,60.0,5,11,0,1,1,0,0,1,0,0,0,1,0,1,0,2950000
5,220.0,5,4,1,0,2,0,0,1,0,1,0,0,0,0,1,3600000
4,130.0,20,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1950000
4,150.0,20,8,1,0,2,0,0,1,0,1,0,0,1,0,0,2150000
5,150.0,7,6,1,0,2,0,1,0,0,1,0,0,1,0,0,2750000
4,110.0,40,6,1,0,1,0,1,0,0,1,0,0,0,1,0,820000
5,200.0,26,3,1,0,1,0,0,1,0,1,0,0,0,0,1,8750000
6,270.0,15,5,1,0,2,0,0,1,0,1,0,0,1,0,0,2800000
5,160.0,5,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2750000
4,110.0,5,3,1,0,1,0,0,1,0,0,1,0,0,1,0,2850000
3,100.0,17,4,1,0,1,0,0,1,0,1,0,0,0,0,1,860000
3,140.0,3,27,1,0,2,0,0,1,0,0,0,1,0,0,1,2590000
4,120.0,11,10,0,0,1,0,0,1,0,1,0,0,0,0,1,1450000
7,300.0,16,4,0,0,4,0,1,0,0,1,0,0,1,0,0,10250000
3,90.0,12,15,1,0,1,0,0,1,0,1,0,0,0,0,1,815000
4,140.0,16,5,0,0,2,0,0,1,0,1,0,0,0,1,0,985000
3,100.0,21,4,1,0,1,0,0,1,0,1,0,0,0,0,1,965000
4,125.0,20,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1750000
4,140.0,4,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1650000
4,120.0,28,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1675000
3,90.0,25,3,1,0,1,0,0,1,0,1,0,0,0,0,1,685000
4,130.0,5,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1750000
4,135.0,24,6,1,0,1,0,0,1,0,1,0,0,1,0,0,1560000
4,135.0,10,3,1,0,2,0,1,0,0,0,0,1,0,0,1,1315000
4,135.0,30,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1485000
2,66.0,4,16,1,1,2,0,0,1,0,0,0,1,0,1,0,2425000
4,115.0,16,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1195000
4,90.0,35,4,1,0,1,0,1,0,0,1,0,0,0,1,0,1800000
4,130.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1248000
6,255.0,10,4,1,1,4,0,0,1,0,1,0,0,1,0,0,2775000
4,110.0,18,5,1,0,1,0,0,1,0,1,0,0,1,0,0,1689000
5,185.0,4,15,1,0,2,0,0,1,0,0,0,1,1,0,0,2950000
4,120.0,30,4,1,1,1,0,0,1,0,1,0,0,1,0,0,1575000
4,120.0,33,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1950000
7,370.0,12,3,1,0,3,0,0,1,0,0,0,1,0,0,1,5950000
3,84.0,3,17,1,1,2,0,0,1,0,0,0,1,0,1,0,3200000
5,170.0,20,4,1,0,2,0,0,1,0,1,0,0,1,0,0,2650000
4,140.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1399000
4,145.0,15,4,1,0,1,0,0,1,0,1,0,0,1,0,0,2780000
3,115.0,4,3,1,1,2,1,0,0,0,1,0,0,0,1,0,2250000
4,140.0,5,6,1,0,1,0,0,1,0,1,0,0,0,1,0,2270000
4,130.0,15,5,1,0,1,0,0,1,0,1,0,0,1,0,0,1050000
4,135.0,8,3,1,0,1,0,0,0,1,1,0,0,1,0,0,1900000
5,140.0,10,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1500000
4,120.0,25,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1195000
4,135.0,12,5,1,0,1,0,0,1,0,1,0,0,1,0,0,2100000
4,135.0,15,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1250000
3,120.0,15,5,1,0,2,0,1,0,0,1,0,0,0,1,0,2890000
3,95.0,23,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2100000
3,100.0,8,5,1,0,1,0,1,0,0,1,0,0,1,0,0,1249000
4,130.0,25,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1500000
4,135.0,11,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1395000
4,100.0,31,4,1,0,1,0,0,1,0,1,0,0,0,1,0,845000
4,130.0,25,4,1,0,1,0,1,0,0,1,0,0,1,0,0,825000
4,115.0,40,4,1,0,1,0,1,0,0,0,1,0,0,1,0,2600000
4,130.0,20,6,1,0,1,0,0,1,0,1,0,0,0,0,1,2250000
4,100.0,26,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1500000
4,120.0,25,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1620000
3,100.0,30,4,1,0,1,0,0,1,0,0,1,0,0,1,0,2000000
4,130.0,35,4,1,0,1,0,0,1,0,0,1,0,0,1,0,2950000
3,110.0,3,12,1,0,1,0,0,1,0,0,0,1,0,1,0,3750000
3,95.0,30,3,1,0,1,0,1,0,0,1,0,0,1,0,0,980000
4,90.0,31,3,1,0,1,0,0,1,0,1,0,0,0,0,1,950000
4,110.0,3,3,1,0,1,1,0,0,0,1,0,0,0,1,0,975000
4,100.0,28,16,1,0,1,0,0,1,0,0,1,0,0,1,0,1850000
4,120.0,40,4,1,0,1,0,0,1,0,1,0,0,0,1,0,800000
4,145.0,48,4,1,0,1,0,0,1,0,0,1,0,0,1,0,3600000
4,145.0,5,8,1,0,2,0,0,1,0,1,0,0,0,1,0,1475000
3,90.0,22,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1400000
4,150.0,8,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1850000
3,100.0,30,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1250000
4,95.0,30,3,1,0,1,0,1,0,0,1,0,0,0,1,0,700000
3,89.0,10,12,1,0,1,0,0,1,0,1,0,0,0,1,0,810000
4,125.0,17,4,1,0,1,0,1,0,0,1,0,0,1,0,0,475000
4,135.0,55,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1950000
4,100.0,30,2,1,0,1,0,0,1,0,1,0,0,0,1,0,1550000
4,125.0,15,5,1,0,1,0,0,1,0,1,0,0,0,0,1,780000
4,110.0,22,2,1,0,1,0,1,0,0,1,0,0,0,0,1,1289000
4,110.0,25,10,1,0,1,0,0,1,0,0,1,0,0,0,1,1700000
4,120.0,20,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1295000
2,75.0,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,2350000
3,100.0,10,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1170000
4,115.0,22,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1580000
4,110.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2000000
4,145.0,26,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2975000
5,160.0,8,12,1,0,2,0,0,1,0,0,0,1,0,0,1,4000000
6,240.0,16,4,1,0,2,0,0,1,0,1,0,0,0,1,0,2350000
5,195.0,8,3,1,0,2,0,0,1,0,1,0,0,0,1,0,1750000
5,250.0,5,8,1,0,2,0,0,0,1,1,0,0,0,0,1,1999000
4,135.0,8,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1250000
3,115.0,8,3,1,0,1,1,0,0,0,1,0,0,1,0,0,719000
4,130.0,20,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1749000
4,130.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1950000
4,160.0,12,10,1,0,1,0,1,0,0,1,0,0,0,1,0,3250000
4,120.0,20,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1149000
4,130.0,5,10,1,0,2,0,0,1,0,1,0,0,0,0,1,2859000
4,155.0,2,5,1,0,2,0,0,1,0,1,0,0,1,0,0,1579000
3,105.0,2,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1350000
6,210.0,10,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2530000
4,140.0,16,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1589000
5,193.0,11,14,0,0,2,0,0,1,0,0,1,0,1,0,0,2175000
4,120.0,8,5,0,0,2,1,0,0,0,1,0,0,0,0,1,1350000
4,150.0,1,7,1,1,2,0,0,1,0,1,0,0,1,0,0,2349000
4,120.0,15,4,1,0,1,0,1,0,0,1,0,0,0,0,1,1240000
3,135.0,5,3,0,0,1,0,1,0,0,1,0,0,0,0,1,1275000
4,145.0,20,5,1,0,1,1,0,0,0,1,0,0,0,0,1,949000
4,135.0,22,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1850000
7,330.0,10,4,1,0,4,0,0,1,0,1,0,0,0,0,1,3125000
4,140.0,4,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1550000
4,100.0,16,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1190000
4,200.0,5,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2500000
6,250.0,8,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2750000
4,145.0,8,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1545000
4,125.0,30,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1749000
5,200.0,2,17,1,0,2,0,0,1,0,0,0,1,1,0,0,3185000
4,125.0,22,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1489000
4,125.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1500000
4,130.0,20,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1950000
5,180.0,8,14,1,0,2,0,0,1,0,0,0,1,1,0,0,2980000
7,260.0,8,5,1,0,2,0,0,1,0,1,0,0,1,0,0,2590000
4,130.0,25,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1980000
4,89.0,26,6,1,0,1,0,0,1,0,0,1,0,0,1,0,1790000
5,240.0,10,3,1,0,2,0,0,1,0,0,1,0,0,0,1,3194000
4,150.0,15,7,1,0,2,0,0,1,0,1,0,0,0,0,1,3250000
4,160.0,4,12,1,0,2,0,0,1,0,0,0,1,0,1,0,3065000
4,120.0,20,4,1,0,1,0,0,1,0,1,0,0,1,0,0,979000
6,250.0,25,3,1,0,2,0,0,1,0,1,0,0,1,0,0,3450000
5,180.0,12,24,1,0,2,0,0,1,0,1,0,0,0,0,1,5995000
5,195.0,8,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2100000
4,180.0,8,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1500000
3,94.0,10,13,1,0,1,0,0,1,0,0,0,1,0,1,0,1240000
5,165.0,21,8,1,0,1,0,0,1,0,1,0,0,1,0,0,3650000
5,185.0,17,13,1,0,2,0,0,1,0,0,0,1,0,0,1,5950000
4,140.0,14,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1550000
5,280.0,12,3,1,0,2,0,0,1,0,1,0,0,0,0,1,5000000
4,138.0,10,7,1,0,1,0,1,0,0,1,0,0,0,1,0,1350000
4,220.0,25,2,1,0,2,0,0,1,0,1,0,0,1,0,0,2950000
4,126.0,19,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1675000
4,115.0,29,4,1,0,1,0,0,1,0,1,0,0,1,0,0,2550000
4,145.0,6,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1420000
6,280.0,12,11,1,0,2,0,0,1,0,0,1,0,1,0,0,3690000
4,175.0,2,15,1,0,2,0,0,1,0,0,0,1,0,0,1,3150000
4,140.0,30,6,1,0,1,1,0,0,0,0,1,0,0,1,0,1950000
5,195.0,20,4,1,0,2,0,0,1,0,1,0,0,0,0,1,3950000
7,300.0,10,3,1,0,3,0,0,1,0,1,0,0,1,0,0,3400000
4,140.0,8,8,1,0,1,0,0,1,0,1,0,0,1,0,0,2900000
4,130.0,19,6,1,0,1,0,1,0,0,1,0,0,0,0,1,2048000
