District,Neighborhood,Num_Of_Room,Area,Age,Apt_Floor,Credit_Eli,Items,Num_of_Bath,Floor_basement,Floor_first floor,Floor_interstage,Floor_top floor,Heat_type_Kombi,Heat_type_Merkezi,Heat_type_Merkezi (Pay Ölçer),Usage_Boş,Usage_Kiracılı,Usage_Mülk Sahibi,Price
Çankaya,Korkutreis,3,110.0,25,7,1,1,1,0,0,1,0,1,0,0,0,0,1,2500000
Yenimahalle,Kentkoop,4,125.0,25,4,1,0,1,0,0,0,1,1,0,0,0,1,0,1800000
Çubuk,Yıldırım Beyazıt,4,130.0,8,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1370000
Çankaya,Ata,4,140.0,18,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1800000
Sincan,Malazgirt,4,130.0,15,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1289000
Çankaya,Şehit Cengiz Karaca,5,140.0,15,4,1,0,2,1,0,0,0,1,0,0,0,0,1,2400000
Yenimahalle,Turgut Özal,5,190.0,4,6,1,0,2,0,0,1,0,0,0,1,0,0,1,5250000
Çankaya,Cevizlidere,4,130.0,18,4,1,0,1,0,0,1,0,1,0,0,0,1,0,3290000
Yenimahalle,Pamuklar,4,160.0,7,13,1,0,2,0,0,1,0,1,0,0,0,1,0,2900000
Keçiören,Şenlik,4,125.0,10,3,1,0,1,0,0,1,0,1,0,0,0,1,0,3250000
Çankaya,Ümit,4,165.0,15,18,1,0,2,0,0,1,0,0,1,0,0,1,0,5000000
Çankaya,Harbiye,4,120.0,29,7,1,0,1,0,0,1,0,1,0,0,0,1,0,979000
Mamak,Hürel,4,120.0,15,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1650000
Yenimahalle,Demetevler,4,120.0,29,6,1,0,1,0,0,1,0,1,0,0,0,1,0,875000
Keçiören,Hisar,4,130.0,4,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1280000
Çankaya,Aydınlar,4,125.0,30,2,1,0,1,0,0,1,0,1,0,0,1,0,0,2290000
Pursaklar,Mimar Sinan,5,185.0,2,15,1,0,2,0,0,1,0,0,0,1,0,0,1,2550000
Sincan,Akşemsettin,4,130.0,21,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1139000
Altındağ,Feridun Çelik,4,155.0,2,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1750000
Keçiören,Ayvalı,4,130.0,25,3,1,1,1,0,0,1,0,1,0,0,0,1,0,1950000
Çankaya,Büyükesat,4,135.0,25,15,1,0,1,0,0,1,0,0,0,1,1,0,0,3250000
Polatlı,Zafer,6,240.0,12,5,1,0,2,0,1,0,0,1,0,0,0,0,1,1150000
Mamak,Hürel,4,120.0,11,9,1,0,1,0,0,1,0,0,1,0,1,0,0,1480000
Çankaya,Yukarı Bahçelievler,4,125.0,30,12,1,0,1,0,0,1,0,0,1,0,1,0,0,3750000
Çankaya,Seyranbağları,3,100.0,50,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1375000
Etimesgut,Tunahan,2,60.0,25,3,1,0,1,0,0,1,0,0,1,0,1,0,0,1300000
Etimesgut,Elvan,3,80.0,17,3,1,0,1,1,0,0,0,1,0,0,0,0,1,960000
Çankaya,Nasuh Akar,4,110.0,30,2,1,0,1,0,0,1,0,1,0,0,0,1,0,3000000
Keçiören,Adnan Menderes,8,210.0,27,2,1,1,2,0,0,1,0,1,0,0,0,1,0,2450000
Çankaya,Mürsel Uluç,5,160.0,16,3,0,0,2,0,0,1,0,1,0,0,0,0,1,3000000
Mamak,Mutlu,3,110.0,12,3,1,0,1,0,0,1,0,1,0,0,0,0,1,975000
Mamak,Balkiraz,5,220.0,30,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1500000
Çankaya,Umut,4,125.0,30,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1750000
Keçiören,Şefkat,4,120.0,24,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1330000
Yenimahalle,Gazi,4,130.0,16,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1960000
Etimesgut,Ahi Mesut,5,140.0,21,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1700000
Etimesgut,Şeyh Şamil,4,110.0,21,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1760000
Yenimahalle,Ata,4,175.0,5,13,1,0,1,0,0,1,0,0,0,1,0,0,1,2800000
Çankaya,Akpınar,4,140.0,22,6,1,0,1,0,0,1,0,0,1,0,1,0,0,2625000
Çankaya,Boztepe,6,275.0,7,3,1,0,2,0,0,1,0,1,0,0,0,1,0,3700000
Etimesgut,Süvari,4,135.0,15,4,1,0,2,0,0,1,0,1,0,0,0,1,0,1505000
Etimesgut,Göksu,4,140.0,14,10,1,0,1,0,0,1,0,1,0,0,0,1,0,2750000
Keçiören,Ayvalı,4,120.0,35,2,1,0,1,0,0,0,1,1,0,0,0,1,0,1400000
Yenimahalle,Turgut Özal,4,135.0,14,9,1,0,2,0,0,1,0,1,0,0,1,0,0,2600000
Etimesgut,Atayurt,3,85.0,8,11,1,0,1,0,0,1,0,0,0,1,0,0,1,1450000
Etimesgut,Atayurt,3,84.0,10,12,1,0,1,0,0,1,0,0,0,1,0,1,0,1225000
Çankaya,Huzur,4,125.0,19,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2580000
Çankaya,Doğuş,4,115.0,30,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1600000
Çankaya,Kırkkonaklar,2,106.0,6,20,1,0,1,0,0,1,0,0,0,1,0,1,0,3250000
Keçiören,Uyanış,4,120.0,20,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1425000
Çankaya,Oran,5,217.0,11,36,1,0,2,0,1,0,0,0,0,1,0,0,1,10750000
Çankaya,Mürsel Uluç,4,115.0,20,4,1,0,1,0,0,1,0,1,0,0,0,0,1,2250000
Çankaya,Yukarı Öveçler,5,210.0,25,3,1,0,1,0,1,0,0,1,0,0,0,1,0,3000000
Çankaya,Emek,3,80.0,40,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1690000
Keçiören,Ayvalı,4,155.0,27,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2550000
Çankaya,Gökkuşağı,4,150.0,19,4,1,0,1,0,0,1,0,1,0,0,0,1,0,3250000
Keçiören,Karargahtepe,4,130.0,21,3,1,0,1,0,0,1,0,1,0,0,1,0,0,2500000
Altındağ,Gültepe,4,135.0,12,7,1,0,1,0,0,1,0,0,0,1,0,1,0,1780000
Pursaklar,Merkez,4,120.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1450000
Etimesgut,Turkuaz,4,170.0,3,3,1,1,2,0,0,1,0,1,0,0,0,0,1,3250000
Çankaya,Seyranbağları,4,215.0,4,6,1,0,1,0,0,1,0,1,0,0,0,0,1,2600000
Etimesgut,Şeyh Şamil,4,125.0,17,11,1,0,1,0,0,1,0,1,0,0,0,1,0,2100000
Yenimahalle,Batı Sitesi,4,125.0,25,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1850000
Keçiören,Esertepe,4,130.0,23,2,1,0,1,0,1,0,0,1,0,0,0,0,1,1480000
Yenimahalle,Kentkoop,4,125.0,25,5,1,0,1,0,0,1,0,1,0,0,0,1,0,1500000
Yenimahalle,Yunus Emre,4,120.0,28,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1630000
Keçiören,Etlik,5,210.0,2,17,1,0,2,0,0,1,0,0,0,1,1,0,0,3150000
Yenimahalle,Varlık,6,180.0,18,2,1,0,1,0,0,1,0,1,0,0,1,0,0,3500000
Mamak,Akdere,4,140.0,18,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1650000
Çankaya,Alacaatlı,6,280.0,3,25,1,0,3,0,0,1,0,0,0,1,0,0,1,7990000
Yenimahalle,Yeni Batı,4,125.0,28,4,1,0,1,0,0,1,0,1,0,0,1,0,0,2520000
Altındağ,Beşikkaya,4,135.0,8,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1370000
Çankaya,Prof. Dr. Ahmet Taner Kışlalı,5,175.0,21,8,1,0,2,0,0,1,0,0,1,0,0,0,1,5950000
Çankaya,Aydınlar,4,130.0,18,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2795000
Çankaya,Aşıkpaşa,6,220.0,7,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2600000
Keçiören,Kuşcağız,4,125.0,6,3,1,0,1,1,0,0,0,1,0,0,1,0,0,749000
Mamak,Türközü,5,250.0,5,3,1,0,2,0,0,1,0,1,0,0,0,1,0,2850000
Keçiören,Yayla,3,110.0,9,5,1,0,1,1,0,0,0,1,0,0,0,0,1,1149000
Sincan,Mareşal Çakmak,4,120.0,20,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1249000
Keçiören,Etlik,4,130.0,10,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1679000
Mamak,Misket,4,120.0,10,8,1,0,1,0,0,1,0,1,0,0,1,0,0,2650000
Sincan,Malazgirt,4,120.0,16,3,1,0,1,0,0,1,0,1,0,0,0,1,0,989000
Mamak,Karaağaç,3,90.0,5,13,0,0,1,1,0,0,0,0,0,1,1,0,0,789000
Keçiören,Ayvalı,5,185.0,5,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1970000
Sincan,Mareşal Çakmak,4,125.0,15,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1250000
Keçiören,Şehit Kubilay,4,155.0,10,15,1,1,2,0,0,1,0,0,0,1,1,0,0,2650000
Altındağ,Battalgazi,4,125.0,5,3,1,0,1,0,1,0,0,1,0,0,0,0,1,949000
Mamak,Cengizhan,4,140.0,5,10,1,0,2,0,0,1,0,1,0,0,0,1,0,2149000
Sincan,Menderes,3,120.0,4,4,0,0,1,0,1,0,0,1,0,0,0,0,1,1169000
Altındağ,Feridun Çelik,4,135.0,4,6,1,0,2,0,0,1,0,1,0,0,0,1,0,1750000
Mamak,Başak,4,145.0,10,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1700000
Keçiören,Sancaktepe,4,135.0,7,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1749000
Etimesgut,Tunahan,2,55.0,22,4,1,1,1,0,0,1,0,0,1,0,0,1,0,1350000
Sincan,Mareşal Çakmak,4,90.0,25,4,1,0,1,0,1,0,0,1,0,0,0,0,1,950000
Sincan,Saraycık,3,97.0,2,7,1,0,1,0,1,0,0,0,0,1,0,1,0,1400000
Çankaya,Kırkkonaklar,4,135.0,10,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2500000
Keçiören,Atapark,5,220.0,4,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2649000
Gölbaşı,Hacılar,7,400.0,11,3,0,0,4,0,1,0,0,1,0,0,1,0,0,24750000
Keçiören,Yükseltepe,4,160.0,4,5,1,0,1,0,0,1,0,1,0,0,1,0,0,1780000
Mamak,General Zeki Doğan,5,150.0,4,11,1,0,1,1,0,0,0,1,0,0,0,0,1,1900000
Altındağ,Karapürçek,4,140.0,6,3,1,0,2,0,0,1,0,1,0,0,1,0,0,1450000
Altındağ,Karapürçek,4,145.0,4,3,1,0,2,1,0,0,0,1,0,0,0,0,1,1265000
Sincan,Plevne,4,125.0,12,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1200000
Sincan,Andiçen,4,125.0,20,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1200000
Sincan,Malazgirt,4,130.0,13,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1349000
Keçiören,Aşağı Eğlence,4,110.0,30,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1625000
Pursaklar,Mimar Sinan,5,202.0,4,17,1,0,2,0,0,1,0,0,0,1,0,0,1,3600000
Keçiören,Yayla,5,220.0,3,15,1,0,2,0,0,1,0,1,0,0,1,0,0,4250000
Çankaya,Sancak,5,220.0,15,3,1,0,2,0,0,1,0,1,0,0,0,1,0,3950000
Çankaya,Aydınlar,4,135.0,29,2,1,0,1,0,0,1,0,1,0,0,0,0,1,2250000
Çankaya,Mürsel Uluç,6,210.0,15,3,1,0,3,0,0,1,0,1,0,0,0,1,0,3600000
Çankaya,Metin Akkuş,4,110.0,18,2,1,0,1,1,0,0,0,1,0,0,1,0,0,1245000
Çankaya,Sokullu Mehmet Paşa,3,100.0,30,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1890000
Yenimahalle,Kardelen,5,185.0,11,10,1,0,2,0,0,1,0,1,0,0,0,0,1,3280000
Çankaya,Ata,4,140.0,15,4,1,0,1,0,0,1,0,1,0,0,1,0,0,3100000
Mamak,Yeşilbayır,4,90.0,8,4,1,0,1,0,1,0,0,1,0,0,0,0,1,799999
Mamak,Yeşilbayır,4,90.0,8,4,1,0,1,0,1,0,0,1,0,0,0,0,1,799999
Keçiören,Kanuni,4,130.0,11,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1588000
Çankaya,İlkadım,4,125.0,29,3,1,0,2,0,0,1,0,1,0,0,1,0,0,2650000
Sincan,Selçuklu,4,120.0,20,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1489000
Çankaya,Ata,4,140.0,13,4,1,0,1,0,0,1,0,1,0,0,1,0,0,3100000
Keçiören,Yükseltepe,4,130.0,5,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1779000
Sincan,Mustafa Kemal,4,145.0,4,3,1,0,2,0,0,1,0,1,0,0,0,0,1,1599000
Çankaya,Kültür,4,130.0,32,5,1,0,1,0,0,1,0,0,1,0,0,0,1,2650000
Sincan,İstasyon,4,120.0,20,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1280000
Keçiören,Ayvalı,3,120.0,13,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1249000
Keçiören,Kuşcağız,4,115.0,12,3,1,1,1,0,1,0,0,1,0,0,0,0,1,1249000
Mamak,Akşemsettin,6,225.0,9,5,1,0,2,0,0,1,0,1,0,0,1,0,0,1979000
Etimesgut,Ayyıldız,4,120.0,16,5,1,0,1,0,0,1,0,1,0,0,0,0,1,2350000
Mamak,General Zeki Doğan,4,125.0,5,4,1,0,1,0,1,0,0,1,0,0,0,1,0,1560000
Çankaya,Kırkkonaklar,5,190.0,11,3,1,0,2,0,0,1,0,1,0,0,0,1,0,3250000
Sincan,Selçuklu,4,130.0,11,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1489000
Keçiören,Aşağı Eğlence,4,135.0,20,4,1,0,1,1,0,0,0,1,0,0,1,0,0,1349000
Çankaya,Naci Çakır,4,125.0,25,2,1,0,1,0,0,1,0,1,0,0,0,0,1,2075000
Pursaklar,Fatih,5,160.0,5,3,1,0,2,0,0,1,0,1,0,0,0,0,1,2150000
Etimesgut,Şehit Osman Avcı,3,110.0,7,10,1,0,2,0,0,1,0,0,0,1,0,0,1,3100000
Keçiören,Esertepe,5,140.0,1,6,1,0,1,0,0,1,0,1,0,0,1,0,0,2800000
Sincan,Fevzi Çakmak,3,90.0,13,6,1,1,1,0,0,1,0,1,0,0,0,0,1,1300000
Keçiören,Şenlik,4,150.0,5,3,1,0,1,0,0,1,0,1,0,0,0,1,0,3250000
Yenimahalle,Turgut Özal,4,140.0,20,9,1,0,2,0,0,1,0,1,0,0,0,1,0,2470000
Keçiören,Etlik,4,135.0,15,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1975000
Polatlı,Fatih,4,125.0,10,3,1,0,1,0,0,0,1,1,0,0,0,0,1,1240000
Altındağ,Yıldıztepe,4,155.0,2,5,1,0,2,0,0,1,0,1,0,0,0,0,1,1840000
Mamak,Durali Alıç,3,115.0,10,4,1,0,1,1,0,0,0,1,0,0,1,0,0,840000
Keçiören,Aşağı Eğlence,4,125.0,21,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1568000
Yenimahalle,Yeni Batı,4,110.0,23,4,1,0,1,0,1,0,0,1,0,0,1,0,0,2185000
Mamak,Cengizhan,4,163.0,3,15,1,0,2,0,0,1,0,0,0,1,0,1,0,4500000
Mamak,Şafaktepe,6,180.0,25,4,1,0,1,0,0,0,1,1,0,0,0,1,0,1250000
Çankaya,Şehit Cevdet Özdemir,3,110.0,27,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1250000
Mamak,Şirintepe,5,145.0,15,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1075000
Altındağ,Güneşevler,5,270.0,4,8,1,0,2,0,0,1,0,1,0,0,0,0,1,3300000
Keçiören,Aşağı Eğlence,3,110.0,23,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1489000
Keçiören,Tepebaşı,4,120.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1350000
Çankaya,İlkbahar,2,64.0,5,38,1,0,1,0,0,1,0,0,0,1,1,0,0,3400000
Altındağ,Aydınlıkevler,4,110.0,50,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1600000
Altındağ,Önder,4,150.0,4,13,1,0,2,0,0,1,0,1,0,0,0,1,0,1850000
Mamak,Akdere,4,110.0,5,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1200000
Çankaya,İlkbahar,6,300.0,20,3,1,0,2,0,0,1,0,1,0,0,1,0,0,3750000
Çankaya,İlkbahar,7,275.0,8,28,1,1,2,0,1,0,0,0,0,1,1,0,0,6375000
Mamak,Kazım Orbay,4,140.0,8,10,1,0,2,0,0,1,0,1,0,0,0,0,1,1840000
Yenimahalle,Mehmet Akif Ersoy,2,60.0,20,9,1,1,1,0,1,0,0,0,1,0,0,1,0,1550000
Çankaya,Osman Temiz,4,135.0,25,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1650000
Çankaya,100. Yıl,4,140.0,27,5,1,0,1,0,1,0,0,1,0,0,1,0,0,2100000
Çankaya,Oran,4,135.0,30,8,1,0,1,0,0,1,0,1,0,0,0,1,0,3950000
Çankaya,Osman Temiz,4,140.0,22,2,1,0,1,0,0,1,0,1,0,0,0,0,1,2300000
Çankaya,Harbiye,4,120.0,28,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1600000
Çankaya,Keklik Pınarı,7,300.0,10,5,1,0,3,0,0,1,0,1,0,0,1,0,0,4380000
Pursaklar,Merkez,4,125.0,7,6,1,0,1,1,0,0,0,1,0,0,0,0,1,915000
Çankaya,Ayrancı,4,128.0,31,4,1,0,1,0,0,1,0,0,1,0,0,1,0,1950000
Altındağ,Yıldıztepe,4,145.0,8,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1650000
Çankaya,Birlik,4,150.0,23,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2150000
Çankaya,Umut,3,85.0,30,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1200000
Çankaya,Ayrancı,4,125.0,40,4,1,0,1,0,0,1,0,0,1,0,0,1,0,2490000
Çankaya,Aşağı Öveçler,4,125.0,22,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2450000
Keçiören,Şenlik,3,100.0,40,4,1,0,1,0,0,1,0,1,0,0,0,1,0,980000
Çankaya,Barbaros,4,145.0,38,4,1,0,1,0,0,1,0,0,1,0,0,0,1,3300000
Çankaya,Kavaklıdere,3,80.0,35,3,1,0,1,1,0,0,0,1,0,0,0,1,0,1250000
Etimesgut,Süvari,6,195.0,8,3,1,0,2,0,0,0,1,1,0,0,0,1,0,1790000
Çankaya,Şehit Cengiz Karaca,4,130.0,30,7,1,0,1,0,0,1,0,1,0,0,0,1,0,2500000
Yenimahalle,Kentkoop,3,85.0,3,11,1,0,1,0,1,0,0,0,0,1,0,1,0,2460000
Etimesgut,Yeşilova,4,150.0,3,23,1,0,2,0,0,1,0,0,1,0,1,0,0,3350000
Etimesgut,Piyade,3,90.0,14,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1019000
Mamak,Ege,5,370.0,11,7,1,0,2,0,0,1,0,1,0,0,0,0,1,4000000
Çankaya,Ön Cebeci,5,140.0,45,6,1,0,1,0,0,1,0,0,1,0,1,0,0,2250000
Çankaya,Fidanlık,3,70.0,40,5,1,0,1,0,0,1,0,0,1,0,1,0,0,1100000
Keçiören,Çiçekli,3,110.0,30,3,1,0,1,1,0,0,0,1,0,0,1,0,0,965000
Etimesgut,İstasyon,4,150.0,5,2,1,0,1,0,0,1,0,1,0,0,0,0,1,2549000
Etimesgut,30 Ağustos,3,90.0,15,3,1,0,1,0,1,0,0,1,0,0,1,0,0,998000
Çankaya,Ayrancı,4,125.0,35,4,1,0,1,0,0,1,0,0,1,0,1,0,0,2600000
Keçiören,Emrah,4,120.0,35,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1680000
Keçiören,Ufuktepe,4,145.0,5,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1730000
Sincan,Pınarbaşı,4,130.0,11,3,1,0,1,0,0,1,0,1,0,0,0,0,1,1149000
Yenimahalle,Yuvaköy,7,350.0,1,26,1,0,5,0,0,1,0,0,0,1,1,0,0,9200000
Keçiören,Esertepe,4,120.0,25,15,1,0,1,0,0,1,0,0,1,0,0,0,1,2250000
Çankaya,Aziziye,3,115.0,44,3,1,0,1,0,0,1,0,0,1,0,0,1,0,2500000
Çankaya,İncesu,4,140.0,15,4,1,0,1,0,0,1,0,1,0,0,0,0,1,2900000
Mamak,Cengizhan,5,215.0,2,17,1,0,2,0,0,1,0,0,0,1,1,0,0,4350000
Yenimahalle,Demetlale,4,125.0,31,7,1,0,1,0,0,1,0,1,0,0,0,1,0,900000
Çankaya,Konutkent,4,100.0,24,4,1,0,1,0,1,0,0,0,1,0,0,1,0,2700000
Etimesgut,Ahi Mesut,4,160.0,8,12,1,0,2,0,1,0,0,0,0,1,0,0,1,2460000
Çankaya,Ata,5,180.0,18,4,1,0,1,1,0,0,0,1,0,0,0,0,1,2950000
Çankaya,Koru,4,110.0,25,4,1,0,1,0,1,0,0,0,1,0,0,1,0,2850000
Keçiören,23 Nisan,4,135.0,20,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1250000
Sincan,Alcı,4,145.0,1,8,1,0,2,0,0,1,0,1,0,0,0,1,0,1300000
Keçiören,Çiçekli,4,125.0,25,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1480000
Çankaya,Harbiye,4,120.0,30,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2400000
Çankaya,Kocatepe,4,150.0,30,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1550000
Çankaya,Topraklık,4,110.0,20,3,1,0,1,0,1,0,0,1,0,0,0,1,0,1480000
Çankaya,Kırkkonaklar,4,140.0,8,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2250000
Çankaya,Birlik,4,120.0,3,12,1,0,1,0,0,1,0,0,0,1,0,1,0,3850000
Çankaya,Öveçler,6,250.0,8,5,1,0,2,0,0,1,0,0,1,0,0,0,1,8250000
Etimesgut,Atakent,4,110.0,20,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1195000
Altındağ,Beşikkaya,4,180.0,4,13,1,0,2,0,0,1,0,1,0,0,1,0,0,2000000
Çankaya,Aşağı Öveçler,3,110.0,25,2,1,0,1,1,0,0,0,1,0,0,0,1,0,1250000
Çankaya,Emek,5,150.0,20,3,1,0,1,0,0,1,0,1,0,0,0,1,0,4050000
Çankaya,Arka Topraklık,4,110.0,26,3,1,0,1,0,0,0,1,1,0,0,0,1,0,1550000
Keçiören,Ovacık,5,180.0,2,15,1,0,2,0,0,1,0,0,0,1,0,1,0,4850000
Mamak,Altıağaç,4,180.0,4,5,1,0,1,0,0,1,0,1,0,0,0,0,1,1775000
Sincan,Ertuğrulgazi,4,115.0,20,4,1,0,2,0,0,1,0,1,0,0,1,0,0,1395000
Polatlı,Cumhuriyet,4,125.0,25,4,1,0,1,0,0,1,0,1,0,0,1,0,0,525000
Yenimahalle,Yunus Emre,4,140.0,18,3,1,0,1,0,0,1,0,1,0,0,0,1,0,3000000
Çankaya,İlkbahar,4,155.0,25,4,1,0,2,0,0,1,0,0,0,1,0,1,0,3250000
Çankaya,Ayrancı,4,120.0,45,3,1,0,1,0,0,1,0,1,0,0,0,1,0,2600000
Çankaya,Yukarı Dikmen,5,155.0,20,4,1,0,2,1,0,0,0,1,0,0,1,0,0,2900000
Çankaya,Birlik,4,120.0,20,2,1,1,1,0,1,0,0,1,0,0,0,1,0,2550000
Mamak,Abidinpaşa,4,110.0,26,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1250000
Yenimahalle,Yeniçağ,4,135.0,20,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1975000
Mamak,General Zeki Doğan,4,127.0,9,3,1,0,1,0,0,1,0,1,0,0,0,1,0,1750000
Mamak,General Zeki Doğan,4,110.0,15,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1250000
Sincan,Tandoğan,4,140.0,25,4,1,0,1,0,0,1,0,1,0,0,0,0,1,949000
Yenimahalle,Batı Sitesi,4,140.0,25,4,1,0,1,0,0,1,0,1,0,0,0,1,0,2100000
Etimesgut,Bağlıca,5,180.0,8,7,1,0,2,0,0,1,0,1,0,0,0,1,0,3549000
Yenimahalle,Ragıp Tüzün,4,140.0,30,3,1,0,1,0,0,1,0,0,1,0,1,0,0,1950000
Çankaya,Emek,5,180.0,25,3,1,0,2,0,0,1,0,0,1,0,0,1,0,4200000
Altındağ,Baraj,5,150.0,8,12,1,0,2,0,0,1,0,0,0,1,0,0,1,1435000
Etimesgut,Tunahan,4,88.0,25,6,1,0,1,0,0,1,0,0,1,0,0,1,0,1550000
Çankaya,Tınaztepe,3,85.0,42,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1185000
Keçiören,Bademlik,4,120.0,14,3,1,0,1,0,0,0,1,1,0,0,0,1,0,1480000
Çankaya,Tınaztepe,3,100.0,35,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1700000
Etimesgut,Bağlıca,5,220.0,5,7,1,0,2,0,0,1,0,0,0,1,0,1,0,4900000
Etimesgut,Atakent,3,119.0,23,11,1,0,1,0,0,1,0,0,1,0,0,1,0,1700000
Çankaya,Çukurambar,5,200.0,16,9,1,0,2,0,0,1,0,1,0,0,0,1,0,6150000
Yenimahalle,İnönü,4,120.0,30,4,1,0,1,0,0,1,0,1,0,0,0,1,0,1725000
Yenimahalle,Yunus Emre,6,300.0,15,4,1,0,2,0,0,1,0,1,0,0,0,0,1,4250000
Pursaklar,Yunus Emre,4,185.0,10,3,1,0,3,0,0,0,1,0,0,1,0,0,1,2190000
Sincan,Mareşal Çakmak,4,120.0,23,4,1,0,1,0,0,1,0,1,0,0,1,0,0,1429000
Çankaya,Yukarı Dikmen,5,250.0,8,4,1,0,2,0,0,1,0,1,0,0,0,1,0,4750000
Mamak,Küçük Kayaş,4,110.0,10,3,1,1,1,1,0,0,0,1,0,0,0,0,1,885000
Çankaya,Mutlukent,7,400.0,16,3,1,0,3,0,1,0,0,1,0,0,0,0,1,29500000
Çankaya,100. Yıl,3,100.0,25,3,1,0,1,0,1,0,0,1,0,0,0,1,0,2299000
Çankaya,İlkadım,4,120.0,31,3,1,0,1,0,0,1,0,1,0,0,0,0,1,2800000
Etimesgut,Alsancak,4,120.0,10,4,1,0,1,0,0,0,1,1,0,0,0,0,1,1689000
Altındağ,Karapürçek,4,145.0,10,3,0,0,1,0,0,1,0,1,0,0,0,0,1,1549000
Çankaya,Alacaatlı,8,470.0,5,2,1,0,7,0,1,0,0,1,0,0,1,0,0,20800000
Keçiören,Etlik,4,125.0,20,3,1,1,1,0,0,1,0,1,0,0,1,0,0,1390000
Keçiören,Esertepe,4,130.0,16,4,1,0,1,0,0,1,0,1,0,0,0,0,1,1950000
Mamak,Abidinpaşa,5,250.0,20,6,1,0,1,0,0,1,0,1,0,0,1,0,0,1450000
Keçiören,Etlik,4,130.0,20,14,1,0,1,0,0,1,0,1,0,0,0,1,0,1950000
